id,ime_nkd,broj_u_centralnom_registru,kategorija,y,x,kratak_opis,geometry
"83",СПЦ Св. Јована Крститеља,СК 1380,Непокретно културно добро од изузетног значаја,42.819328,20.625916,"На 10-ак км источно од Истока налази се село Црколез, које се помиње 1395. године у повељи кнегиње Милице којом се ова црква потврђује као дар војводе Новака и његове жене Видосаве. Надгробна плоча ктиторке Видосаве и данас се налази у цркви. Ту је и надгробна плоча челника Радослава из 1395. године испред самог иконостаса.  Црква св. Јована Крститеља налази се у самом селу на једном узвишењу где је старо и садашње гробље. Подигнута је у 14. веку. Како је у доба турске владавине црква била у рушевинама, обновљена је у доба патријарха Максима у другој половини 17. века. Ова лонгитудинална грађевина правоугаоне основе засведена је полуобличастим сводом без кубета. Олтарска апсида је споља петострана, а изнутра полукружна. Два пара пиластара са тријумфалним луком дели наос од нартекса. Димензије цркве су: дужина 7.90 м, ширина 6.60 м, и висина 7.00 м. Структура зидова је од ломљеног камена, сиге и малтерних спојница. Западна фасада скромно је украшена розетама, надвратним луком и крстом изведеним у равни зида употребом опеке и углачаног мермера. Кров је двосливан и покривен каменим плочама. Унутрашњост цркве живописана је 1672/73. године у доба патријарха Максима. На основу записа у јужном прозору проскомидије види се да је цркву осликао Радул, један од најпознатијих сликара тога времена. Међу сликаним сценама истиче се опширан циклус из живота св. Јована Крститеља и циклус Страшног суда са тематиком везаном углавном за преступнике нижег ранга и са кратким натписима чистог народног језика. Радулово дело одликује се наглашеним линеаризмом и не баш богатим колоритом. Он уноси нека своја нова решења, начин осветљавања и неке чисто декоративне елементе. Цртеж је шаблонизиран, али често ипак експресиван, а форма једва индицирана. И када даје најбрижљивију форму, он се користи стилизацијом. Иако Радулово дело није изузетно и релативно је малог обима, ипак он у свом делокругу показује истински уметнички смисао и изграђену ликовну концепцију.  У цркви се чува 7 икона које датирају од 17. до 19. века. Иконе из 17. века, иако веома оштећене, спадају у најбоља остварења тога доба и дело су мајстора Пећке патријаршијске сликарске школе.  Такође, у цркви се чува и збирка 10 штампаних црквених књига од којих је највише руских. Ове књиге датирају од 1751. до 1889. године.",POINT(469419.8282965553 4740819.648708458)
"84",СПЦ Св. Николе у Ђураковцу,СК 1381,Непокретно културно добро од изузетног значаја,42.725206,20.472835,"Црква св. Николе у Ђураковцу, поред којег се налази веома старо и новије гробље, представља занимљив споменик културе. Непознато је време подизања цркве, али се сматра да је подигнута у 14. веку, јер је у поду цркве сачувана надгробна плоча са натписом  из 1362. године. Црква је обновљена и живописана 1592. године, о чему сведочи запис сликара Милије на зиду изнад улазних врата у цркву. Исте године обнављана је и припрата, о чему сведочи  запис урезан на северном довратнику улазних врата у припрату.  Црква је малих димензија, правоугаоне основе, тростране апсиде и полуобличастог свода. На западној страни цркви је додата дрвена припрата. Кров цркве је двосливан, а припрате тросливан и покривени су каменим плочама. Припрата је нижа од цркве, чији је под знатно нижи од нивоа земљишта. Црква је грађена притесаним и ломљеним каменом,  те сигом, повезаних малтером. Простор је обликован складно, уз степенасто диференцирање олтара, наоса и припрате. Црква св. Николе у Ђураковцу представља редак пример комбиновања грађевине од камена и дрвета на просторима Косова и Метохије, а припада групи сеоских гробљанских цркава у долини Белог Дрима.  У цркви су сачуване зидне слике из 1592. године, а одликују се чврстим и оштрим цртежом, те звучним колоритом. Дело су сликара Милије, који је био уметник просечних вредности и који је задовољавао потребе сеоске средине.  Посебну занимљивост и вредност у цркви чине царске двери са богато орнаментисаним дуборезним оквиром и икона св. Николе, насликаних крајем 16. или почетком 17. века. Црква у Ђураковцу добија на свом културно-историјском значају и због драгоцених записа о ктиторима и сликару Милији, који се на овај начин уврстио у ред ретких сликара свога доба који су о својој делатности оставили писани траг.  Конзерваторским радовима на архитектури, живопису и иконопису, изведеним 1968. године црква св. Николе доведена је у солидно стање у каквом се и данас налази.",POINT(456840.61687379406 4730434.839451616)
"85",Војновића кула у Вучитрну,СК 1374,Непокретно културно добро од изузетног значаја,42.822244,20.967516,"У самом граду Вучитрну налазе се рушевине средњовековног утврђеног града, од којег је најочуванија двоспратна кула, названа “Војновића кула”. Подизање куле и моста у Вучитрну, преко реке Ситнице, везује се за српску властелску породицу Војновић из средине 14 века. Постоји мишљење да је овај утврђени град са дворцем саградио Вук Бранковић пред крај 14 века.  Утврђење је саграђено на квадратној основи (32,80 х 32,75 м) и било је опасано одбрамбеним кулама. Једна од њих је и “Војновића кула” смештена на средини источног дела бедема. Кула је квадратне основе (11,65 х 11,35 м) и очувана је у висини од 8 м, без сводне и кровне конструкције. Одбрамбени бедеми зидани су ломљеним и притесаним каменом и повезани малтером, а структура зидова знатно се разликује од начина зидања “Војновића куле”. Ова висока и масивна кула необичне лепоте грађена је прецизно обрађеним каменом сложеном у правилне хоризонталне редове, што је веома ретка појава код грађевина ове врсте. Улаз у кулу налазио се на западном зиду, окренутом ка степеништем. Постојећи улаз у приземљу пробијен је касније.  У целокупном споменичком наслеђу Косова и Метохије из средњег века, градови заузимају веома значајно место. Они пружају драгоцен допринос познавање политичке и материјалне културе, а посебно војног, фортификацијског грађевинарства. “Војновића кула”, као маркатни део рушевина средњевековног града у Вучитрну одлично сведочи о монументалности читавог комплекса и о приликама под којим је настала.",POINT(497344.6630379988 4741076.113911981)
"86",СПЦ Св. Николе,СК 1385,Непокретно културно добро од изузетног значаја,42.565785,20.765187,"На 16. км југоисточно од Клине налази се село Млечане, које се помиње 1330. године у Дечанској хрисовуљи, а 1761/78. године у девичком катастиху.  У средини старог гробља, које је од асфалтног пута Приштина-Пећ (на 40-том км) са десне стране удаљено на око 200 м, налази се црква св. Николе. Црква са гробљем лоцирана је на једном малом узвишењу до кога нема прилаза, јер су са свих страна њиве приватних власника. Народ ову цркву зове св. Петка. Подизање ове скромне грађевине везује се за период обнове Пећке патријаршије (1557.), односно другу половину 16. века.  Црква св. Николе је једнобродна грађевина правоугаоне основе са полуобличастим сводом, полукружном апсидом и малом квадратном припратом зиданом истовремено са црквом. Њене димензије су: дужина 12,15 м, ширина 5,11 м, и висина 4,31 м. Структура зидова је од сиге, ломљеног камена и малтера. Кров је двосливан и покривен каменим плочама.  У унутрашњости цркве делимично је очуван живопис. Раније читани натпис датира остатке избледелог живописа у 1600/1602. годину, а као ктитора помиње читаво село на челу са попом Николом. Овај запис је био очуван до II светског рата. У нартексу фреске су очуване фрагментарно. На северном зиду у првој зони нартекса насликани су локални светитељи св. Јоаникије Девички и св. Петар Коришки. У наосу цркве живопис је такође доста оштећен, док је у горњој зони потпуно уништен.  Како је црква дуго била без крова, кише и снегови стално су руинирали фреске, тако да су читаве партије уништене, боје скинуте (испране), а фреско малтер отпао. Живопис се одликује чврстим грубим цртежом и сировим бојама. Према стилским одликама и уметничком квалитету овај живопис припада сеоском сликарству раног 17. века.   У 1968. години приступило се рестаурацији грађевине где су били обухваћени радови на рашчишћавању терена, исправљању нагнутог јужног зида и његово довођење у вертикални положај. Преко остатака уздужних зидова цркве реконструисан је полуобличасти свод, који је са горње стране уобличен двосливним кровом и покривен каменим плочама. Исте године извршена је и превентивна заштита остатака фресака.",POINT(480726.5568666589 4712624.509212459)
"88",Манастир Мала Ремета,СК 1026,Непокретно културно добро од изузетног значаја,45.110213,19.743347,"Манастир Мала Ремета са црквом посвећеном Покрову Богородице.  Оснивање манастира традиција везује за краља Драгутина, који га је даровао манстиру Рачи, а прве поуздане податке о манастиру пружају турски извори из средине XVI века. Крајем XVII века манастир су обновили избегли калуђери манастира Раче. Није познато како је изгледала првобитна црква на чијем је месту 1739. изграђена данашња, ктиторством Станка Милиновића из Шуљма.  Престоне иконе на иконостасу сликао је 1759. Јанко Халкозовић, док ауторство икона у горњим зонама није утврђено. Зидне слике из 1910. радио је Коста Ванђеловић.   ",POINT(401146.601737619 4995961.869097781)
"89",Манастир Петковица,СК 1046,Непокретно културно добро од изузетног значаја,45.125874,19.53332,"Манастир Петковица са црквом посвећеном св. Петки према предању основала је удовица деспота Стевана Штиљановића, деспотица Јелена. Први познати помен манастира потиче из 1566/67. године.  Црква је изграђена у облику сажетог триконхоса и до данас је сачувала готово неизмењен облик. Првобитни звоник, изграђен од дрвета, замењен је зиданим у другој половини XVIII века. За сада нема поузданих података о манастирским конацима. Живопис цркве, довршен 1588. године, у највећем делу је очуван до данас. У XVIII веку црква је у неколико наврата обнављана, а 1735. године добила је нови иконостас са великим изрезбареним крстом.  Као и највећи део осталих фрушкогорских манастира, и Петковица је страдала у другом светском рату. Црква је у току рата напуштена, а иконостас је уништен, појединачне иконе су  однесене и растурене. Крст са иконостаса је сачуван и сада се налази у Музеју Срема у Сремској Митровици.  Обнова цркве и чишћење живописа рађени су од 1950. до 1952. године. Конзерваторски захвати настављени су 1981. године и трају до данас.  Сликарство манастира Петковице млађе је од крушедолских фресака, а старије од живописа Новог Хопова. Количином очуваних сцена, и самим тим, целовитошћу програма, фреско ансамбл манастира Петковице представља праву реткост у простору у коме је настао и од изузетне је важности за проучавање српског сликарства последње четвртине XVI века, иако се сматра да својим ликовним квалитетима заостаје за крушедолским и новохоповским фрескама. Старост, односно историјска вредност, очуваност и целовитост програма су квалитети којима сликарство манастира Петковице заслужује да буде високо рангирано као културно добро од изузетног значаја. ",POINT(384656.60090375494 4997979.870254918)
"90",Старо сеоско гробље,СК 342,Непокретно културно добро од изузетног значаја,44.096358,22.548546,"Поред новијег гробља у близини комплекса рајачких пивница налази се напуштено старо гробље. Обрасло трњем, жбуњем и коровом ово гробље је доста напуштено.  Надгробни споменици, већином у виду стела као и мањи број нешто нижих споменика у виду декоративних преслица потичу из прве половине и средине XIX века изграђени су једноставнијом техником клесања од пешчара. Знатан број надгробних споменика, нарочито капе на стелама су делимично оштећени. Већи број надгробних споменика чија висина износи од 1,20 м до 2 м, су без икаквих натписа и назначене године када је покојник сахрањен. Орнаменти на надгробним споменицима у форми стела су врло разноврсни, па сем  геометријских орнамената рађених у плитком рељефу са траговима наранџасте боје и црвене на неким стелама срета се и симбол свастике.  Надгробни споменици у виду преслице веома китњасто су декорисани са више урезаних сложених крстова. Овај хришћански симбол је најчешћи на старим надгробним споменицима у рајачкој некрополи. Нешто ређи су вегетабилни орнаменти са косо урезаним гранама на површинама надгробних споменика.",POINT(623952.6912781278 4883740.958605059)
"91",Споменик на месту смрти деспота Стефана Лазаревића,СК 128,Непокретно културно добро од изузетног значаја,44.392307,20.644043,"У порти цркве св. пророка Илије у селу Црквина, налази се мермерни споменик у облику обелиска са записом о смрти деспота Стефана Лазаревића. Подигнут је 1427. године као обележје места на коме је издахнуо деспот Стефан, о чему говори и запис на споменику. Овај споменик представља јединствен примерак своје врсте, до данас сачуван на Балкану. Прворазредни је аутентични историјски извор за проучавање деспотовог периода. Садржај натписа на споменику открива моменте из живота деспота, а писан је кићеним стилом који одговара књижевности тога периода. Подаци из записа помињу се и у биографији деспота Стефана коју је написао Констансти Филозоф, где се каже да је деспот умро у лову, на месту Главици, 19. јула 1427. године. У натпису се помињу области којима је деспот владао, колико је владао и кад је умро. Језик записа је свеж, једноставан и леп, и може се уврстити у књижевне врсте. О састављачу записа мишљења су подељена: предпоставља се да га је написао поп Вукша, а има мишљења да је састављач записа био Константин Филозоф.",POINT(471650.17600149004 4915508.623861901)
"92",Црква Св. Ђорђа у Речанима,СК 1415,Непокретно културно добро од изузетног значаја,42.357817,20.860558,"Гробљанска црква св. Ђорђа у Речанима, селу удаљеном 4-5 км источно од Суве Реке, задужбина је непознатог војводе сахрањеног у североисточном делу наоса. На мермерној надгробној плочи исклесана је година војводине смрти, на основу које се закључује да је црква сазидана и живописана до 1307. г. Мала и добро пропорционисана грађевина има основу сажетог уписаног крста са споља тространом апсидом и осмостраним кубетом на пиластрима. Зидана је каменом неправилног облика у доњим, односно правилним тесаницима сиге у горњим зонама. На куполи се сига смењује са низовима опеке а керамопластична декорација у виду лончића четворолисног отвора јавља се на западној и јужној фасади. Конзерваторске радове, изведене између 1956. и 1960. године, организовао је и финансирао Завод за заштиту споменика културе из Приштине.  Унутрашњост храма открива данас нажалост доста оштећен и влагом угрожен живопис са почетка друге половине ХIV века. Уобичајен иконографски програм - Богородица с Христом и анђелима и Поклоњење архијереја у олтару, циклус Великих празника проширен неколиким сценама Христових мука, стојеће фигуре светих ратника у наосу и свете жене у припрати - употпуњен је занимљивим илустрацијама догађаја из живота патрона цркве. Овај јединствени циклус, насликан у II зони припрате, започиње сценама које су инспирисане српском редакцијом житија св. Ђорђа, па сведочи о образованости и сналажљивости сликара да ликовно уобличе популарно штиво српске властеле у ХIV веку.  Пожар до кога је дошло у непознато време знатно је изменио колорит већине речанских фресака. Оне ипак плене пластичним формама приказаних фигура, финим моделовањем светитељских инкарната и смелим композиционим решењима. Млади, идеализовани ликови показују да су мајстори, највероватније пореклом из неке призренске сликарске радионице, градили свој стил поред осталог и на хеленистичким узорима.  Лепотом фресака и складном архитектуром црква св. Ђорђа у Речанима је увршћена међу најзначајније српске споменике ХyY века. Као једина у низу средњовековних властеоских задужбина, она представља незаобилазан корак на путу ка бољем разумевању историје наше уметности и државе.",POINT(488516.66634958895 4689514.894378043)
"93",Српска православна црква,СК 1043,Непокретно културно добро од изузетног значаја,45.830183,20.465868,"Православна црква у Кикинди посвећена је св. оцу Николају, потиче из друге половине XVIII  века. Грађевина припада класицистичкој архитектури, а посебан украс чини истакнути ризалит на западној фасади украшен тимпаноном и пиластрима дорског реда. Капа звоника је за разлику од уобичајених форми тога времена у Војводини, завршена ниском пирамидом.  Развијени барокно-рокајни иконостас рад је новосадске дуборезачке радионице Марковића из  седамдесетих година XVIII века. Иконе на иконостасу, рад Јакова Орфелина, потичу из 1773.г. Зидне слике рад су Теодора Илића Чешљара из 1790/91. (две – једна на северном и једна на јужном зиду цркве) и Љубомира Александровића из друге половине XIX века (шест композиција мање вредности у западном делу храма).  Иконостас има сокл са богато развијеном тематиком хришћанских врлина у шест картуша и две старозаветне сцене из Аврамовог живота, бочне и царске двери, четири престоне иконе, чуда и параболе изнад престоничког низа, празнични низ, четири двојне иконе апостола изнад празника и Распеће са Богородицом и Јованом и дванаест икона пророка на врху. Иконостас је рад  младог Орфелина и показује све одлике његовог рада, академску прецизност, тачност у преношењу узора и рокајну палету.  Посену драгоценост овог храма представљају зидне слике у уљу – Тајна вечера на северном и Вазнесење Христово на јужном зиду рад Теодора Илића Чешљара. Обе сцене показују зрелог мајстора и откривају све врлине његове уметности. Поред изузетних ликовних квалитета, заједно са сводном Апотеозом св. Тројице из Бачког Новог Села (која је у многоме измењена конзерваторским захватима), представљају једине сачуване зидне слике овог значајног аутора. Ликовне вредности значај опуса коме припадају и аутентичност сврставају ове слике у изузетна дела српске уметности, а технологија у којој су рађене захтева сталну пажњу конзерватора.",POINT(458514.59630718105 5075318.643063278)
"95",Комплекс Рајачких и Рогљевских пивница,ПКИЦ 14,Непокретно културно добро од изузетног значаја,44.097268,22.550116,"Најзначајнија рурална насеља као споменичке целине на подручју Неготинске Крајине налазе се на брежуљцима у близини Рајца и Рогљева. Оба комплекса пивница настала су у периоду XVIII века до треће деценије XX века. Мањи број зграда пивница грађен је од брвана, док је већина зграда озидана од тесаних квадера пешчара. Градитељи зграда пивница су били дунђери из околине прилепа, а касније из околине Пирота.   Зграде пивница су груписане, па су образоване улице и мање раскрснице у виду тргова.  Код многих зграда пивница врата и прозори су лучно засведени са украсном бордуром изнад лука и на неким зградама камених плоча са натписима. У комплексу рогљевских пивница између два светска рата поједини власници пивница постављали су мермерне плоче на зградама пивница са фотографијама и именима и презименима власника.   У југоисточном делу комплекса рајачких пивница налази се “Сабор” - култно место са заветним крстом. Сличан “Сабор” са већим наткривеним бунаром налази се у центру рогљевских пивница. Бунари су изграђени поред улица, на раскрсницама иу ова комплекса у појединим зградама пивница. Касније са непокретним казанима налазе се како у рајачким, тако и у рогљевским пивницама, а поред њих постоји више машинских покретних казана за добијање ракије.",POINT(624076.4589034667 4883844.398562698)
"96",Манастир Милешева,СК 161,Непокретно културно добро од изузетног значаја,43.371701,19.70934,"Манастир са храмом Вазнесења Христовог налази се у непосредној близини Пријепоља. Црква је саграђена и живописана најкасније до 1228. године као задужбина кнежевића Владислава пре његовог крунисања за краља.    Архитектонском концепцијом припада скупини рашке школе. Једнобродна је, са једном апсидом, куполом и ниским правоугаоним певничким просторима са стране. Припрата на западној страни дограђена је и живописана 1236. године. Спољна припрата има две капеле надвишене кубетима.    Живопис XVIII века сачуван је добрим делом у наосу и припрати храма уз фрагменте зидних слика које припадају обнови XVII века. Свакако дело мајстора школованих у неком од великих центара византијског царства, милешевске фреске наоса подржавају мозаичку технику. Неуобичајен иконографски распоред сцена Великих празника, такође говори о страном пореклу уметника. Стилизација лица и звучан колорит горњих партија, као и лирско осећање у обради светитељских глава доњих зона, одлике су милешевског живописа који, надахнут рановизантијским мозаицима, није имао достојне следбенике у српској уметности потоњих времена.",POINT(395436.26481383806 4802901.74725001)
"105",Петрова црква,СК 182,Непокретно културно добро од изузетног значаја,43.161335,20.527689,"Петрова црква у Расу, седиште епископије у X веку, током читавог средњег века сачувала је изузетно значајан положај.    Подаци о старости и значају култног места на коме се налази, говоре о илирском кнежевском тумулу из V века пре н.е. Истраживањем 1957. године откривене су грчке вазе, златан накит и друге драгоцености.    На истом месту налазио се, затим, ранохришћански култни објекат, настао у VI веку,на чијем се темељима развило језгро Петрове цркве, четверолисне основе уписане у ротонду. Четири снажна пиластра носе масивну куполу формирану на тромпама. Око поткуполног простора са три стране саграђена је галерија, што у ентеријеру доприноси утиску спратности, док су на северној и западној страни образовани радијални зидови.    Током времена више пута је преправљана. У XIX веку, доградњом пространог правоугаоног простора на јужној страни, дефинитивно је уобличена њена неуобичајена спољашност.    Унутрашњост храма чува фрагменте фресака X века у тамбуру кубета и поткуполном простору, затим фрагменте живописа XII века у олтарској апсиди, док се најбоље сачувани живопис с краја XIII века налази у наосу и припрати.    Испитивачки и конзерваторски радови извођени су од 1954. до 1957. године.",POINT(461603.5568481489 4778839.28556282)
"123",Манастир Раваница,СК 244,Непокретно културно добро од изузетног значаја,43.972546,21.496881,"Комплекс манастира Раванице, уз цркву Вазнесење, загробно здање кнеза Лазара, састојао се од трпезарије, конака и средњовековне болнице-лазарет , опасаних бедемима и кулама.    Црква Вазнесење је најзначајнији објекат манастира. Подигнута је између 1375. и 1381., а осликана око 1385. године. По плану је проширени триконхос са пет купола, од којих је средња, велика, положена на четири стуба. Црква је зидана алтерирањем радова камена и опеке. Живопис цркве је настао у три етапе, од којих су друге две, за разлику од оног у куполи који је слабији, део великих уметника. Сликар раваничке доње зоне, који спада у најбоље у кругу савременог византијског сликарства, установио је моравски распоред живописа, са преовладајућим сценама Чуда.  ",POINT(539855.3758637934 4868943.5836126)
"111",Манастир Гориоч,СК 1378,Непокретно културно добро од изузетног значаја,42.621769,20.297688,"У комплексу манастира Гориоч, који је опасан одбрамбеним зидом, налази се стара црква св. Николе, те припрата, звоник и манастирски конаци из новијег времена. По предању, манастир Гориоч подигао је Стефан Дечански у знак захвалности што му је св. Никола исцелио очи. Црква се датује у 14. век.  Црква Св. Николе је скромна, једнобродна грађевина са полукружном апсидом, полуобличастим сводом и двосливним кровом. Грађена је ломљеним и притесаним каменом без икаквих украсних детаља. Са јужне стране зид цркве подупиру два потпорна зида који се користе да би статички утврдили објекат, смештен на стрмом терену. Црква је обновљена у 16. веку и том је приликом добила свој данашњи изглед. Припадала је групи скромних цркава подигнутих у овом веку на простору око реке Бели Дрим.  Припрата је подигнута 1970. године, а звоник 1982. године, у време када је подигнут и нови манастирски конак.  Зидне слике у цркви св. Николе насликане су 1970. године и дело су Наума Андрића. Посебно драгоценост манастира Гориоча представљају старе иконе из 16, 17. и 18. века, од којих се највећи део данас налази на иконостасу цркве. Ту су Деизисни чин из 1656. године, Благовести из 1768. године, те остале иконе са краја 16. и почетка 17. века. Иконе су дела сликара Пећке сликарске школе, који су по обнови Пећке патријаршије 1557. године стварали на овим просторима.  Поред вредне збирке икона (св. Јован, 16. в., св. Никола, 16. в., Гостољубље Аврамово, 17. в., св. Никола, 17. в., св. Ђорђе, 17. в., Богородица са Христом, 17. в., св. Петар и Павле, 1656., Оплакивање Христа, 1656.) посебно драгоценост манастир је имао у рукописним књигама из 14. и 15. века.  Захваљујући обновама манастира у задњих тридесет година манастирски комплекс је постао занимљива архитектонска целина у којој је на вешт начин помирено старо и ново. Стара црква са својим драгоценостима представља одлично сведочанство о богатој историји манастира.",POINT(442405.71783665876 4719053.311792702)
"112",СПЦ Св. Петке,СК 1384,Непокретно културно добро од изузетног значаја,42.605725,20.599514,"У центру села Дрсника, познатог још у византијско доба као насељено место, смештена је гробљанска црква св. Петке, највероватније саграђена у 14. веку, а по предању првобитно посвећена св. Николи. Обнављана је у 16. и 18. веку, те осамдесетих година овог века. Живописана је вероватно у седмој деценији 16. века, а новији иконостас добила је у 18. веку.  Црква св. Петке је једноставна, једнобродна грађевина правоугаоне основе, са полукружном апсидом и полуобличастим сводом. Грађена је ломљеним и притесаним каменом без икаквих украса, са омалтерисаним фасадама. Двосливног је крова и има накнадно дозидан камени сокл. Црква представља крајње функционално и једноставно просторно решење, о чему сведочи и плитка апсида у којој је часна трпеза постављена у конџи апсиде.  Зидне слике су настале у седмој деценији 16. века и доброг су ликовног квалитета, мада су јако оштећене. По стилским и ликовним вредностима зидне слике су дело вештог сликара, који је од свих сеоских сликара тога доба најобразованији. Вешто компонује и усклађује односе линија и боје, фигуре су му монументалне, колорит топао, а моделација мека. У дело уноси извесну ноту декоративности.  У цркви су сачуване царске двери и престона икона Христа са иконостаса из 18. века, те јако оштећен триптих из 17. века, који се приписује мајстору Радулу, једном од најбољих српских сликара тога доба. Посебно је исказана велика сликарска вештина у колористичком третману и психологизацији ликова.  Својим обликом црква св. Петке понавља већ утврђене архитектонске обрасце сеоских цркава у долини Белог Дрима, а својим сликарством даје драгоцено сведочанство о развоју српског средњовековног сликарства.",POINT(467149.08480670175 4717110.462821457)
